	AveExpr	Coef	t	P.value	Results	Genes.ENSEMBL	Genes.SYMBOL	Genes.TXCHROM
ENSG00000010404.16	5.85108269067148	0.0149494938764789	0	0.999999255874506	0	ENSG00000010404	IDS	chrX
ENSG00000010539.10	2.50629709848748	0.199435500365034	0	0.999969250411379	0	ENSG00000010539	ZNF200	chr16
ENSG00000010610.8	3.73499822828589	0.343159933844988	0	0.911736302163719	0	ENSG00000010610	CD4	chr12
ENSG00000010626.13	2.8165691575926	-0.459649088913725	0	0.925082574299384	0	ENSG00000010626	LRRC23	chr12
ENSG00000010671.14	0.719745123960647	0.59836736103476	0	0.794436764581095	0	ENSG00000010671	BTK	chrX
ENSG00000010704.17	2.58896027969473	0.518223488042761	0	0.954613539664921	0	ENSG00000010704	HFE	chr6
ENSG00000010803.15	5.74917081278046	-0.0850374393596134	0	0.999999693807556	0	ENSG00000010803	SCMH1	chr1
ENSG00000010810.16	3.01646940886275	0.231426821934745	0	0.980656123702633	0	ENSG00000010810	FYN	chr6
ENSG00000010818.7	4.54719920129405	-0.0515619636834925	0	0.998904997983334	0	ENSG00000010818	HIVEP2	chr6
ENSG00000010932.14	-1.95334268474411	-0.324517239833313	0	0.93028185323801	0	ENSG00000010932	FMO1	chr1
ENSG00000011007.11	5.48847666930299	-0.0493601823711076	0	0.999996504280287	0	ENSG00000011007	ELOA	chr1
ENSG00000011009.9	5.61363373488379	-0.114580180543483	0	0.997730519618479	0	ENSG00000011009	LYPLA2	chr1
ENSG00000011021.20	3.80646634026217	0.294742115617454	0	0.999798060299644	0	ENSG00000011021	CLCN6	chr1
ENSG00000011028.12	5.06743055421262	0.441331886349713	0	0.935658767820822	0	ENSG00000011028	MRC2	chr17
ENSG00000011052.20	-0.774806781800117	0.152441291707363	0	0.975523098448653	0	ENSG00000011052	NME1-NME2	chr17
ENSG00000011105.10	6.24878190194571	0.14486263342697	0	0.999791181236882	0	ENSG00000011105	TSPAN9	chr12
ENSG00000011114.13	4.63977547499823	0.14248317668743	0	0.999892645052716	0	ENSG00000011114	BTBD7	chr14
ENSG00000011132.10	3.2468357769224	0.175943886886973	0	0.999543886617963	0	ENSG00000011132	APBA3	chr19
ENSG00000011143.15	3.37131815361807	-0.0708548357929413	0	0.999992182119893	0	ENSG00000011143	MKS1	chr17
ENSG00000011198.6	2.95188549909624	0.0387766884733094	0	0.999996376210839	0	ENSG00000011198	ABHD5	chr3
ENSG00000011201.9	3.53471732119753	0.159831427344933	0	0.99406191089608	0	ENSG00000011201	ANOS1	chrX
ENSG00000011243.16	4.93816487887389	0.057783824696112	0	0.999924033366949	0	ENSG00000011243	AKAP8L	chr19
ENSG00000011258.14	4.09731478056863	0.157087361643078	0	0.999863473891824	0	ENSG00000011258	MBTD1	chr17
ENSG00000011260.12	4.22885266915411	0.00987113969604803	0	0.999999898385476	0	ENSG00000011260	UTP18	chr17
ENSG00000011275.17	5.15299851151061	0.0200430060353218	0	0.999999976405845	0	ENSG00000011275	RNF216	chr7
ENSG00000011295.14	5.54949711475706	-0.209254040194926	0	0.999913076072975	0	ENSG00000011295	TTC19	chr17
ENSG00000011304.15	7.19232947813503	0.189827459241395	0	0.999837127504747	0	ENSG00000011304	PTBP1	chr19
ENSG00000011332.18	-1.81893053499559	-0.235831191335249	0	0.994004234610561	0	ENSG00000011332	DPF1	chr19
ENSG00000011347.8	7.67893694377091	0.296283314637621	0	0.955985215700401	0	ENSG00000011347	SYT7	chr11
ENSG00000011376.8	4.52456749561293	0.22919104624543	0	0.999949575161511	0	ENSG00000011376	LARS2	chr3
ENSG00000011405.12	5.64395392642948	0.22557458249221	0	0.998668074203298	0	ENSG00000011405	PIK3C2A	chr11
ENSG00000011422.10	2.12623215014556	0.0799943541843069	0	0.99111473596618	0	ENSG00000011422	PLAUR	chr19
ENSG00000011426.9	1.20937446299746	0.285573974046117	0	0.946635714537435	0	ENSG00000011426	ANLN	chr7
ENSG00000011451.16	5.34787716177442	0.117457616793029	0	0.999948417362526	0	ENSG00000011451	WIZ	chr19
ENSG00000011454.15	5.96505393311477	0.159203043317595	0	0.99999787075963	0	ENSG00000011454	RABGAP1	chr9
ENSG00000011465.15	6.85732949998927	0.177839279095128	0	0.967366266213885	0	ENSG00000011465	DCN	chr12
ENSG00000011478.10	3.8570527019583	-0.289564343560032	0	0.985477205989157	0	ENSG00000011478	QPCTL	chr19
ENSG00000011485.13	5.23445587892745	0.0609560368500839	0	0.999979023417613	0	ENSG00000011485	PPP5C	chr19
ENSG00000011523.12	4.17119137525664	0.114363410060612	0	0.99994287877513	0	ENSG00000011523	CEP68	chr2
ENSG00000011566.13	4.7643496090841	0.0548480668885833	0	0.999994151902234	0	ENSG00000011566	MAP4K3	chr2
ENSG00000011590.12	-1.32712536909808	-0.0730587377186001	0	0.993089537976102	0	ENSG00000011590	ZBTB32	chr19
ENSG00000011600.10	3.28661876138354	0.115983921194065	0	0.984714414658536	0	ENSG00000011600	TYROBP	chr19
ENSG00000011638.9	5.02175363417239	-0.481704435788963	0	0.999082461084823	0	ENSG00000011638	LDAF1	chr16
ENSG00000012048.18	2.01034767648565	0.269098909286679	0	0.9962460788741	0	ENSG00000012048	BRCA1	chr17
ENSG00000012061.14	5.47137625578065	-0.170417523074375	0	0.9991596686586	0	ENSG00000012061	ERCC1	chr19
ENSG00000012124.13	0.295499870414575	0.818229342601846	0	0.654718486232158	0	ENSG00000012124	CD22	chr19
ENSG00000012171.16	3.31789262367566	0.0141027137872878	0	0.998981989170743	0	ENSG00000012171	SEMA3B	chr3
ENSG00000012174.10	4.45467228174981	0.0396601847186036	0	0.999997988875213	0	ENSG00000012174	MBTPS2	chrX
ENSG00000012211.11	2.26468504805147	0.321946558960978	0	0.993423186806922	0	ENSG00000012211	PRICKLE3	chrX
ENSG00000012223.11	7.38335862349057	1.9494170299444	0.577248136259227	0.328335616902155	0	ENSG00000012223	LTF	chr3
ENSG00000012232.7	4.56405517885458	-0.152198066850037	0	0.998668987483479	0	ENSG00000012232	EXTL3	chr8
ENSG00000012660.12	7.69049474661782	-0.361449987898936	0	0.9889596472598	0	ENSG00000012660	ELOVL5	chr6
ENSG00000012779.9	3.49514289108049	0.237186356556019	0	0.990915806859688	0	ENSG00000012779	ALOX5	chr10
ENSG00000012817.14	5.27012367749252	0.15669159131394	0	0.999970618645856	0	ENSG00000012817	KDM5D	chrY
ENSG00000012822.14	6.20433546781049	0.185196185405689	0	0.999999473873338	0	ENSG00000012822	CALCOCO1	chr12
ENSG00000012963.12	4.98262767088702	-0.0377454867493228	0	0.999999780139134	0	ENSG00000012963	UBR7	chr14
ENSG00000012983.10	4.71993352381734	0.0886592807216342	0	0.999983374056086	0	ENSG00000012983	MAP4K5	chr14
ENSG00000013016.13	3.54803226564312	0.73142333595235	0	0.769322789267546	0	ENSG00000013016	EHD3	chr2
ENSG00000013275.6	5.71524889415338	-0.0584267880343008	0	0.999972429981408	0	ENSG00000013275	PSMC4	chr19
ENSG00000013288.7	6.22387617129449	-0.0138237008946716	0	0.999985464003466	0	ENSG00000013288	MAN2B2	chr4
ENSG00000013297.9	2.26049547105798	0.416531629191502	0	0.925286246388195	0	ENSG00000013297	CLDN11	chr3
ENSG00000013306.14	6.90629010070129	-0.0824668227068752	0	0.992850776044266	0	ENSG00000013306	SLC25A39	chr17
ENSG00000013364.17	5.72024030984428	0.372521414538459	0	0.97972227007599	0	ENSG00000013364	MVP	chr16
ENSG00000013374.14	5.79253301816252	0.00760635557884282	0	0.9999999910857	0	ENSG00000013374	NUB1	chr7
ENSG00000013375.14	6.6916460830421	0.161783322206223	0	0.998447951586036	0	ENSG00000013375	PGM3	chr6
ENSG00000013392.7	4.96816174082702	0.171313737904343	0	0.999567455344115	0	ENSG00000013392	RWDD2A	chr6
ENSG00000013441.14	5.88884895541457	-0.170196015463763	0	0.994729536654041	0	ENSG00000013441	CLK1	chr2
ENSG00000013503.8	3.47451564477422	-0.013688784117079	0	0.999995171556895	0	ENSG00000013503	POLR3B	chr12
ENSG00000013523.8	4.09188978608794	0.0872181076586642	0	0.999980549381835	0	ENSG00000013523	ANGEL1	chr14
ENSG00000013561.16	5.47587592569771	-0.0575341411353278	0	0.999999915906779	0	ENSG00000013561	RNF14	chr5
ENSG00000013563.12	3.84016675116598	-0.0701000489822197	0	0.999931058269614	0	ENSG00000013563	DNASE1L1	chrX
ENSG00000013573.15	2.91206687637596	0.696468829811193	0	0.840527243117942	0	ENSG00000013573	DDX11	chr12
ENSG00000013583.7	4.98948093100314	-0.254053734303969	0	0.999330948208372	0	ENSG00000013583	HEBP1	chr12
ENSG00000013588.5	4.18028467602912	0.138317198996885	0	0.982419814826946	0	ENSG00000013588	GPRC5A	chr12
ENSG00000013619.12	1.52482110802128	0.234060851446386	0	0.971166044322707	0	ENSG00000013619	MAMLD1	chrX
ENSG00000013725.13	1.35512507625581	0.592429031458785	0	0.766271096842191	0	ENSG00000013725	CD6	chr11
ENSG00000013810.17	2.60941897774939	0.103917331153377	0	0.989401934172016	0	ENSG00000013810	TACC3	chr4
ENSG00000014123.9	5.25608033542943	0.173859986035599	0	0.999557590512499	0	ENSG00000014123	UFL1	chr6
ENSG00000014138.7	3.03907223403661	0.0297680030284142	0	0.999998411295423	0	ENSG00000014138	POLA2	chr11
ENSG00000014164.6	4.0609537390872	0.0940049682687549	0	0.999885573366568	0	ENSG00000014164	ZC3H3	chr8
ENSG00000014216.14	6.79749158000738	0.317743640602393	0	0.983820755022977	0	ENSG00000014216	CAPN1	chr11
ENSG00000014257.14	11.6179809139647	-0.465641258924297	0	0.847160686964435	0	ENSG00000014257	ACP3	chr3
ENSG00000014641.16	6.26941849306435	-0.0113512397704847	0	0.999933561250567	0	ENSG00000014641	MDH1	chr2
ENSG00000014824.12	6.23003432691511	-0.0656570248590826	0	0.999999197465864	0	ENSG00000014824	SLC30A9	chr4
ENSG00000014914.18	1.63884831433054	0.21651880359558	0	0.979134711612066	0	ENSG00000014914	MTMR11	chr1
ENSG00000014919.11	5.1169036219715	0.0654159547854514	0	0.99999717897092	0	ENSG00000014919	COX15	chr10
ENSG00000015133.17	5.32038634382251	-0.0825547224913104	0	0.999674742661053	0	ENSG00000015133	CCDC88C	chr14
ENSG00000015153.13	3.18696507875577	-0.0961967453854902	0	0.999985296782746	0	ENSG00000015153	YAF2	chr12
ENSG00000015171.17	6.28012096088075	0.0948435098199294	0	0.999999278214917	0	ENSG00000015171	ZMYND11	chr10
ENSG00000015285.9	1.88489157017907	0.372484007359499	0	0.939224529364785	0	ENSG00000015285	WAS	chrX
ENSG00000015475.17	3.70481572371742	-0.15855766190826	0	0.999992973424899	0	ENSG00000015475	BID	chr22
ENSG00000015479.16	1.72623205993925	0.383539711063066	0	0.931115573481031	0	ENSG00000015479	MATR3	chr5
ENSG00000015520.13	-2.25646445977914	-0.980682322360724	0	0.517504160729907	0	ENSG00000015520	NPC1L1	chr7
ENSG00000015532.8	5.15632538794056	0.0370908610583376	0	0.999884008436624	0	ENSG00000015532	XYLT2	chr17
ENSG00000015676.16	6.16267828208888	-0.0163777006678991	0	0.999999916947801	0	ENSG00000015676	NUDCD3	chr7
ENSG00000016082.13	1.7422451312762	-0.00574389796335817	0	0.998682711358712	0	ENSG00000016082	ISL1	chr5
ENSG00000016391.9	5.50934784149213	0.0702462182831782	0	0.99958521328961	0	ENSG00000016391	CHDH	chr3
ENSG00000016402.11	4.29782417376093	-0.580751021401618	0	0.90561518933671	0	ENSG00000016402	IL20RA	chr6
ENSG00000016602.9	-1.74038878282715	0.757142811173303	0	0.651101516191348	0	ENSG00000016602	CLCA4	chr1
ENSG00000016864.15	5.36530654108928	-0.117110245233214	0	0.999999910689048	0	ENSG00000016864	GLT8D1	chr3
ENSG00000017260.18	7.98127471953429	-0.0448381372637421	0	0.999619124832707	0	ENSG00000017260	ATP2C1	chr3
ENSG00000017427.14	2.15577791617226	0.50421583905616	0	0.8730380658107	0	ENSG00000017427	IGF1	chr12
ENSG00000017483.13	0.762338254685178	0.59231588148048	0	0.846876906022763	0	ENSG00000017483	SLC38A5	chrX
ENSG00000017797.10	6.25665995603695	0.391751085022682	0	0.995579423949685	0	ENSG00000017797	RALBP1	chr18
ENSG00000018189.11	4.20388222750865	0.427783424971014	0	0.99580760847056	0	ENSG00000018189	RUFY3	chr4
ENSG00000018236.13	4.10432614769626	0.673798779603674	0	0.751596044039429	0	ENSG00000018236	CNTN1	chr12
ENSG00000018280.15	1.44432344246202	0.0517004702603063	0	0.997015403335081	0	ENSG00000018280	SLC11A1	chr2
ENSG00000018408.13	5.54231546508793	-0.118052376559267	0	0.999908524358099	0	ENSG00000018408	WWTR1	chr3
ENSG00000018510.11	3.76297023644994	0.06836970245782	0	0.999905620171323	0	ENSG00000018510	AGPS	chr2
ENSG00000018610.12	3.81766248801627	-0.0344818722390254	0	0.999999907838565	0	ENSG00000018610	STEEP1	chrX
ENSG00000018625.13	3.99520476712779	0.00100160203288624	0	0.999740059246927	0	ENSG00000018625	ATP1A2	chr1
ENSG00000018699.10	3.78047691961513	-0.0505867313764403	0	0.999999950846395	0	ENSG00000018699	TTC27	chr2
ENSG00000018869.15	2.08462041155924	0.201535637526174	0	0.999917520765036	0	ENSG00000018869	ZNF582	chr19
ENSG00000019102.10	4.07628325622992	2.11316847101883	1.61322577624495	0.060689330506301	0	ENSG00000019102	VSIG2	chr11
ENSG00000019144.15	4.62115987225474	0.408759295060134	0	0.958834946228469	0	ENSG00000019144	PHLDB1	chr11
ENSG00000019169.10	-1.51767535374553	0.649007965291386	0	0.693284418715108	0	ENSG00000019169	MARCO	chr2
ENSG00000019186.8	-0.676553109276661	1.25254344653665	0.200521331706155	0.46533083883302	0	ENSG00000019186	CYP24A1	chr20
ENSG00000019485.11	2.99965194506025	0.066288802219276	0	0.999901928486101	0	ENSG00000019485	PRDM11	chr11
ENSG00000019505.6	1.86412347581771	-1.06347508732291	-0.0797349942905792	0.476977639032971	0	ENSG00000019505	SYT13	chr11
ENSG00000019549.7	2.70081538309923	0.622331943214578	0	0.76589146708308	0	ENSG00000019549	SNAI2	chr8
ENSG00000019582.13	9.21833593498757	0.40361564796833	0	0.919392572313667	0	ENSG00000019582	CD74	chr5
ENSG00000019991.14	2.16536295894368	-0.209290070433529	0	0.943145550905492	0	ENSG00000019991	HGF	chr7
ENSG00000019995.6	3.76703805463977	0.228447273714569	0	0.998803304033635	0	ENSG00000019995	ZRANB1	chr10
ENSG00000020129.14	5.28701840395837	0.150984942654072	0	0.999087657488232	0	ENSG00000020129	NCDN	chr1
ENSG00000020181.16	5.47734074448044	0.640111851211254	0	0.785940210527094	0	ENSG00000020181	ADGRA2	chr8
ENSG00000020256.18	3.8147402159507	0.0512860681880261	0	0.999999732943347	0	ENSG00000020256	ZFP64	chr20
ENSG00000020426.9	3.41509308852314	-0.287120256139298	0	0.999995963127656	0	ENSG00000020426	MNAT1	chr14
ENSG00000020577.12	3.67853745324518	0.175603146595507	0	0.987217630092445	0	ENSG00000020577	SAMD4A	chr14
ENSG00000020633.17	1.85579661530899	0.378261393380353	0	0.890357202042025	0	ENSG00000020633	RUNX3	chr1
ENSG00000020922.11	4.29051887101512	0.0507260486641803	0	0.999999940511701	0	ENSG00000020922	MRE11	chr11
ENSG00000021300.12	4.89192465469023	-0.0300608012188173	0	0.999287247580208	0	ENSG00000021300	PLEKHB1	chr11
ENSG00000021355.11	3.47704322214148	0.528184316612273	0	0.883119301340614	0	ENSG00000021355	SERPINB1	chr6
ENSG00000021488.11	-2.24669162773644	0.278709316169652	0	0.961356823999006	0	ENSG00000021488	SLC7A9	chr19
ENSG00000021574.10	4.1143442538803	0.0874086221729602	0	0.999990301287758	0	ENSG00000021574	SPAST	chr2
ENSG00000021645.16	2.49686403701324	-0.156380762473768	0	0.956199117212304	0	ENSG00000021645	NRXN3	chr14
ENSG00000021762.18	5.0230958594792	-0.0178971575030671	0	0.999654993605713	0	ENSG00000021762	OSBPL5	chr11
ENSG00000021776.9	5.23961078886765	0.146006599652008	0	0.999981088218696	0	ENSG00000021776	AQR	chr15
ENSG00000021826.13	-0.705112904184489	-0.360874326789828	0	0.877700724366386	0	ENSG00000021826	CPS1	chr2
ENSG00000022267.15	6.48090649797995	0.0323775624080307	0	0.992487723563085	0	ENSG00000022267	FHL1	chrX
ENSG00000022277.11	5.88875801055217	0.0231135435760734	0	0.999947419792141	0	ENSG00000022277	RTF2	chr20
ENSG00000022556.14	1.54408307503734	2.08883526934491	0.970197750250368	0.177210101713167	0	ENSG00000022556	NLRP2	chr19
ENSG00000022567.8	4.02145121756585	0.0884067285610479	0	0.999990476887422	0	ENSG00000022567	SLC45A4	chr8
ENSG00000022840.14	7.17938324346407	-0.0946278941366447	0	0.999998864638295	0	ENSG00000022840	RNF10	chr12
ENSG00000022976.14	2.77285187358776	0.105033345100854	0	0.999980478062267	0	ENSG00000022976	ZNF839	chr14
ENSG00000023041.10	4.91483536927641	0.0908724384129274	0	0.99999988865473	0	ENSG00000023041	ZDHHC6	chr10
ENSG00000023171.13	0.347119340025678	0.0341923624748678	0	0.992534337827261	0	ENSG00000023171	GRAMD1B	chr11
ENSG00000023191.15	6.70443888405251	0.168093345817078	0	0.994523914655753	0	ENSG00000023191	RNH1	chr11
ENSG00000023228.12	6.13801333977736	-0.0637970101646852	0	0.999991375698616	0	ENSG00000023228	NDUFS1	chr2
ENSG00000023287.11	5.65727158585309	0.113160622234948	0	0.999707076843337	0	ENSG00000023287	RB1CC1	chr8
ENSG00000023318.7	6.16999843388834	-0.0890021755982175	0	0.99999183321095	0	ENSG00000023318	ERP44	chr9
ENSG00000023330.13	5.10231760292283	0.127008293312728	0	0.999945759978004	0	ENSG00000023330	ALAS1	chr3
ENSG00000023445.12	4.29083289535863	0.9626979128953	0	0.530194724195925	0	ENSG00000023445	BIRC3	chr11
ENSG00000023516.8	5.09820719030966	0.302158552559728	0	0.989952173870886	0	ENSG00000023516	AKAP11	chr13
ENSG00000023572.7	3.39768192913783	0.00226728335373094	0	0.999978627022307	0	ENSG00000023572	GLRX2	chr1
ENSG00000023608.4	2.52478198932368	-0.0123225920895722	0	0.999997209530751	0	ENSG00000023608	SNAPC1	chr14
ENSG00000023697.11	3.3531143917155	0.00265860772932447	0	0.999999648131159	0	ENSG00000023697	DERA	chr12
ENSG00000023734.9	5.87021598720388	-0.16711862482569	0	0.999967042187864	0	ENSG00000023734	STRAP	chr12
ENSG00000023839.9	-1.16264200199556	0.0818988205870128	0	0.998487992077966	0	ENSG00000023839	ABCC2	chr10
ENSG00000023892.10	4.31767491432392	0.217832030981007	0	0.991091895895497	0	ENSG00000023892	DEF6	chr6
ENSG00000023902.12	4.48656045466299	-0.144117993049624	0	0.998772293946948	0	ENSG00000023902	PLEKHO1	chr1
ENSG00000023909.8	3.5722499122359	-0.104833188286012	0	0.99996837724816	0	ENSG00000023909	GCLM	chr1
ENSG00000024048.9	5.39240166145689	0.174283792982524	0	0.999944676022603	0	ENSG00000024048	UBR2	chr6
ENSG00000024422.10	5.26551808278379	0.364625891119207	0	0.937677261339517	0	ENSG00000024422	EHD2	chr19
ENSG00000024526.15	0.897329260652793	0.219449030366618	0	0.936061397253771	0	ENSG00000024526	DEPDC1	chr1
ENSG00000024862.15	4.64127330211066	-0.0866302037691904	0	0.99994346829179	0	ENSG00000024862	CCDC28A	chr6
ENSG00000025039.13	4.5191334660539	-0.575361736500332	0	0.962294926208022	0	ENSG00000025039	RRAGD	chr6
ENSG00000025156.11	3.19026268982725	-0.109043491351852	0	0.999999829585098	0	ENSG00000025156	HSF2	chr6
ENSG00000025293.14	5.34374204157983	-0.00220613386060098	0	0.999999982099217	0	ENSG00000025293	PHF20	chr20
ENSG00000025423.10	5.07236242613337	0.698420706312573	0	0.667154610028767	0	ENSG00000025423	HSD17B6	chr12
ENSG00000025434.17	3.55557450234868	0.188472796850542	0	0.999789451958595	0	ENSG00000025434	NR1H3	chr11
ENSG00000025708.11	3.6511401962995	0.630298652941628	0	0.78846748739216	0	ENSG00000025708	TYMP	chr22
ENSG00000025770.17	4.41737944930202	0.0540148507505229	0	0.999687042390085	0	ENSG00000025770	NCAPH2	chr22
ENSG00000025772.7	4.66330825435534	-0.0687879987354165	0	0.999948554345426	0	ENSG00000025772	TOMM34	chr20
ENSG00000025796.12	6.76202690270239	-0.030169848736608	0	0.999998440975536	0	ENSG00000025796	SEC63	chr6
ENSG00000025800.12	5.83302269201164	-0.0969253071422047	0	0.999951355275221	0	ENSG00000025800	KPNA6	chr1
ENSG00000026025.12	7.44233850856076	0.0949948939257927	0	0.995699197270617	0	ENSG00000026025	VIM	chr10
ENSG00000026036.19	0.0484102253196876	0.349025017567783	0	0.957676056930776	0	ENSG00000026036	RTEL1-TNFRSF6B	chr20
ENSG00000026103.18	3.03209959381251	0.203678236390662	0	0.996571243779782	0	ENSG00000026103	FAS	chr10
ENSG00000026297.14	5.30503405040932	-0.237104715154634	0	0.999312179692704	0	ENSG00000026297	RNASET2	chr6
ENSG00000026508.15	7.25060933178236	0.480500627231817	0	0.980324163979251	0	ENSG00000026508	CD44	chr11
ENSG00000026559.12	1.45491010204786	0.0785094194012181	0	0.975680111507794	0	ENSG00000026559	KCNG1	chr20
ENSG00000026652.12	1.54431128570755	-0.0445334960204675	0	0.997486967225132	0	ENSG00000026652	AGPAT4	chr6
ENSG00000026751.15	1.49430648547652	0.452149502391383	0	0.810904418698701	0	ENSG00000026751	SLAMF7	chr1
ENSG00000026950.15	4.44171669173601	0.500987000396165	0	0.94653899755996	0	ENSG00000026950	BTN3A1	chr6
ENSG00000027001.8	5.81542030715556	0.437921641522679	0	0.806312788547013	0	ENSG00000027001	MIPEP	chr13
ENSG00000027075.12	5.05320712857942	-0.00645095930942219	0	0.999999316094582	0	ENSG00000027075	PRKCH	chr14
ENSG00000027644.4	-2.65360752484004	0.952638584031067	0	0.532739965741911	0	ENSG00000027644	INSRR	chr1
ENSG00000027697.11	5.95190569248219	-0.0265375605797358	0	0.999985537953125	0	ENSG00000027697	IFNGR1	chr6
ENSG00000027847.12	4.49051459952576	-0.0456860722926358	0	0.999971189505622	0	ENSG00000027847	B4GALT7	chr5
ENSG00000027869.10	0.164785741055755	0.232235149797758	0	0.959014714322929	0	ENSG00000027869	SH2D2A	chr1
ENSG00000028116.15	3.11243401016753	0.207162723785103	0	0.999844696425623	0	ENSG00000028116	VRK2	chr2
ENSG00000028137.15	3.75447719039137	0.284213297477366	0	0.963041141464654	0	ENSG00000028137	TNFRSF1B	chr1
ENSG00000028203.16	5.35118512602273	0.0916850093903188	0	0.999994222540193	0	ENSG00000028203	VEZT	chr12
ENSG00000028277.19	1.97032526758251	0.349052189857945	0	0.959823636928046	0	ENSG00000028277	POU2F2	chr19
